Query_ID	day	month	query
393627	9	apr.	Customer has temp cable at premises. Customer advised he was contacted and advised cable would be fully repaired within three weeks. That was approximately 4 weeks ago. I tried to contact abc area but it was after hours. Customer is getting quite annoyed that no-one is able to tell him when this cable will be replaced. Alternative cp. Customer will call back during business hours to try and follow up with e71 group.
393631	9	apr.	Mr bobins advised that a ASTROCOMM technician attended a fault for a resident (mr bobe, ), and that since the technician worked in the village control room, the tvs in many units do not have reception. The tv reception goes through the same control room as the telephone cables. Mr bob is requesting the television service to be restored as soon as possible as aboutn 20 residents are effected.
393634	9	apr.	TIA level 1 complaintcustomer has been referred to ASTROSERVE re customer concerns with $363.90 o/s on their account 4179989938.cust states they have paid the above account and customer has advised ASTROCOMM mobile of same and of customer having receipts to prove same stating the response from mobilenet has been the payments have not been recd and customer will have to pay once again.customer states this is unacceptable asking for ASTROCOMM address to their concerns.
393635	9	apr.	Cust is very disgruntled regarding the time frame we have given him for both his phone lines and.they are both being done within sg, however, when he orig put report in he was told the next day, and then that has been changed to the day after. He needs to discuss this as he just isnt impressed. Also, he wants to talk about the outgoing call charges on his mobile. I tried to explain all to him, but he wanted to speak with someone higher. Thanks.
393639	9	apr.	Mr bobar phoned to advise that he has been continuously calling different areas of ASTROCOMM to have DSL connected. He has had a phone service connected, which is on a rim. He is wanting to have a straight copper cable not via a pair gains. He has been advised also that the infrastucture wont allow this in his area. Can some-one please contact him to advise him of what he can do.
393641	9	apr.	Cust advised that they have no had the service connected since the 3rd. Fault has been missed 3 times. Tech has been working on it today but service still not fixed. Cust is extremely upset at service not being ready.
393643	9	apr.	Cust wanted cato entered as she has c8 service has had nwnet since the 12/09 cust not happy with service has had her own tech a out and ASTROCOMM techs out and card left cust is adament that its a fault in the exchange cust wanted tech back out there this afternoon advised cldnt do that cust also spoke to julie sergarent and she advised unable to do that cust advised it ltmc but cust has alternative mobile cn point and the pct papers have been sent out also ther is a lot of note that i have enter on splus if you want to have a look as if i copy and paste them they properly will not fit
393644	9	apr.	Mr bobos rang to lodge a complaint regarding the barring of his service on 08/10/03
393645	9	apr.	Customer disputing ownership of account. Customer states that she did not meet minimum credit requirements when contracting service so put in her fathers name. Customer has now gone to upgrade as her father contracted at same time and was able to upgrade, now finds that service is in her name with 6 more months remaining on the contract. Customer states she never signed anything.
393649	9	apr.	Cust wanted to place a complaint regarding the disconnection of his cable when his bill was overdue and when service was reconnected the cable was not reconnected, cust then called back to have rectified and was in a queue with cable twice for 30 minutes,cust was voice switched to tracy in cable area after 5 minutes of waiting,
393650	9	apr.	TIA level 1 complaint mr bobini is concerned about the delay repairing his faulty handset and is dissatisfied that betta electrical have not provided him with a loan phone.
393652	9	apr.	Replace goldphones on services & with ASTROCOMM rental bluephones. Mod order 99916 was issued 17/06/03 and closed on 30/06/03. Phone desplayed barred calls and money was falling through. After several fault reports problem was not fixed.phone metered sometimes but not other times. On 04/10 luke tester logged faults s99594 & s995887 requesting level 2 tech to check phones on 08/10/03. Customer rang sales at lunchtime to advise that tech has fixed problem ( he removed the earth wire which was ot required as serv had now 12khz for bluephones). Customer needs to be credited for the line and phone rental as well as 1/2 of the call costs.
393657	9	apr.	Cust states that she is most dismayed at the fact that she is not able to connect to astronet services in her area. Cust wants to know when this service will be available.
393660	9	apr.	TIA level 1 ref 03/992-1 recieved regarding the credit that was refund that to him and has not received this refund.
393661	9	apr.	Cust disputing refund amount, acct , cust has acct stating $17.27cr, whereas notice from ASTROCOMM states $0.08 credit. Please investigate
393663	9	apr.	Could i obtain as part of a TIA investigation a copy of the fault historyreport for sequence event # s-991762, logged on 21 may 2003.thank you. Regardsdavid boltoncustomer focust executiveyes horizonsingtel optitel pty limiteddirect: +6199775-9431mobile: +99919941fax: +6199775-9077email: david.bobob@ aaphone.com.au
393665	9	apr.	Ex-graTIA request input by account manager, garry wainwright.hugh reilly real estate recently had an DSL service installed. They had considerable problems with it as they were trying to get it networking and at the time no one had any expertise with the then new surname49 modems. As a result they had a router installed by nqbe to replace the modem at their cost. They believe they should get some sort of credit from us as they do not want the surname49 router from us. As an expression of good will i ask that we credit their account $150.00. The nearest i can tell we charge up to $189.00 in the installation fee for the modem. They billed just under $99.00 last year so i dont think $150.00 as a good will gesture is over the top.
393671	9	apr.	Customer requested number for laube in new farm in brisbane. Male agent stated nlf in a rude tone. Caller asked is there an initial d, agent repeated nlf and disconnected call. Caller was disgusted by the manner he was spoken too, and called back. This second agent was extremely helpful and was able to advise him of the 2 laubes listed in the brisbane area.
393672	10	apr.	Letter from cust disputing calls made to - says this is not a number she rings and 4 calls were made to number 14 apr 03; 2 on 17 apr 03 and 26 June 03.cust has written because she does not understand our rva
393674	10	apr.	Letter received from cust 09/10/03. Mr boban received a phone call from ASTROCOMM 27/05/02 stating the suggestion he submitted on 30/04/02 relating to the layout of the ASTROCOMM bill had been passed on & he would be informed of the outcome. He has never heard back.
393676	10	apr.	Rcvd letter dated 99003. Mr boben writes that he disputes the information call charges on the last two bills.q99572 & q99232.and does not accept liability or intend to pay for them. He has attempted to contact provider of 1900 but repeated calls have been ignored.etc. 
393678	10	apr.	Rcvd letter dated 99003. Mrs smith writes that she contacted ASTROCOMM 990 advising that between the date of issue and payment is too short. She is not happy with the service she received from sales consultant or the music while on hold and also requests an extension to pay. 
393680	10	apr.	Re account cable service a j bullot.cust had problem with cable equipment during a storm on 26th sept. It was not rectified until 30th sept when cable box was found to be faulty. Cust is asking for a credit for services not received as he was not able to watch sports over that weekend. Wants a reply in writing.
393685	10	apr.	TIA level 2 complaint ref:03/994-2.ms lange states contacted ASTROCOMM August 2003 for a new connection. She claims at no time was she advised of the steps involved in order complete a new connection and in particular that transfield would only lay the cable from ASTROCOMM pit to house. It was established that cable needed to be laid on the property and she was referred to transfield to arrange this. Organised for a day off work to provide access for transfield staff. Claims it was after fourth call to ASTROCOMM that she was advised ofthe steps to take in order to have new service connected. Seeking financial compensation totalling $191.75.dennis winningcase managerTIA liaison 9256
393686	10	apr.	0999276:- curently connected at bretts (her sons) premises- currently in johns mcdonalds name for billingshould be: - in the name of jmlk mcdonald- at the address of allowa, wombelano (currently no street number)- postal address should be : - currently disconnectedshould be: - connected under the name of - postal address should be  - currently connected at the allowa address. Customer never asked for this numbershould be disconnected
393691	10	apr.	TIA level 2 complaint ref:03/995-1.re acct , mr bob claims moved phone to optitel late sept 99 before moving address. After moving received bill from ASTROCOMM and then contacted ASTROCOMM re this bill. Claims that if transfer of service to optitel was confirmed then charges would be removed and has not heard from ASTROCOMM since and assumed that error had been made and that charges would be removed. He has now recently been default listed in relation to the debt of $138.00.dennis winningcase managerTIA liaison 9256
393693	10	apr.	Rec email kana case nunber9982 wiz acc 9970 username drewbob@astronet.com.aui wish to complain about the fairly abysmal state of astronetDSL email over the past week or so (it would have been pretty well wiped outfor at least two whole days during that period). At the time of writingthis (1300 on 09/10/2003), we have had only one emaildelivered since about 8pm last night,whereas we should have had a dozen or more (newsletter subscriptions;confirmation of share trades etc). When i first looked about an hour orso ago there was no fault indicated on the astronet DSL network status site,apart from a few people having login problems in wa. The network statussite now says that a few people nationally are having email problems and theystarted about 1000 this morning, but i would say that it would have been wellbefore that. Obviously i cant say definitively what emails i haventreceived yet, but normally i get at least one email from the financial reviewat around 8am every morning. When i phoned up to report the fault the guy wanted to knowmy id/email address, which is fair enough; plus my password, which i thoughtwas a bit strange. His initial reaction was that there was no problem,but when he tried to log on as me, he agreed that there was an emailproblem. He also wanted to know the account holder name, plus my name,(which again is fair enough), but also my date of birth!. I did give it to him,but what the heck it has to do with confirming that there was a problem isbeyond me. He did helpfully suggest that i try webmail, as he assured methat that would be working, but subsequently when i did try it, i got the messagethe page cannot be displayed. I guess by now you might gather that im somewhat unimpressed.
393694	10	apr.	Mrs bobnathy advised that ids had changed her cmmt for a ASTROCOMM technician to attend, customer was not happy about this.
393697	10	apr.	Cust has been referred to us by local mp warren entsch. In regards to internet drop outs. Cust originally had one line for both voice and internet, and was getting a lot of drop outs. Cust was advised by their isp that it was ASTROCOMMs fault, ASTROCOMM advised cust that other services on his line, eg fax were causing the drop outs and the solution would be to get a seperate line. Cust had new line installed for internet (9036) in March believing this would solve problem but has seen no improvement.
393698	10	apr.	Cato record only - third party optitel customer requested a call charge analysis report from the 25/09/03 - 02/10/03, also a local call itemisation for the period 05/07/03 - 02/08/03 and raw call data for two information calls made on the 14/07/03.
393699	10	apr.	TIA level 1 ref 03/998-1 recieved regarding acct number 9930.customer states that service was never connected nor ordered and therefore he wants the charge reverse( 168.43) and advised when done.
393700	10	apr.	Service provider hannah/ vodatel reported that cust mr bobas budniak of 10 palace st, ashfield 2131 ctc claims lines laid a temporary cable across his frontyard when repairing a fault 2 yrs back. The temp cable is still there and cust enq on etr for permanent replacement. No records in toms. No current fault now.
393703	10	apr.	Mr bobivan called to complain about documentation that he had recieved regarding his fault history for the year 2000, and also believes he is entitled to customer service guarantees for these faults. Mr bob advised that he has recordings of his fault history and they are not accurate. He advised that he has 30 pages of fault dates and times which he wants investigated. Mr bob said that he wanted the information sent to the TIA anna snidaro & bernie wise on contact point. Mr bob would not give his address and his current telephone number. I advised mr bob that he is able to retrieve this information from the freedom of information, he advised he has already done this and now wants the information sent from ASTROCOMM. Mr bob needs a call back regarding the details.
393707	10	apr.	Cust not happy about service time wait to get their service fixed - not happy about having to use mobile service while fault is on the line
393709	10	apr.	Cust works night shift so only able to call him after 3pmcust disputing etc fee on acct# bill#q99081 cust claism that he was told by a customer service rep that they would recon him back on the contract and the cancellation fee would not appy, no notes in mica, just that the mro would not apply, mica acct#, new mica acct# is.
393710	10	apr.	Cust disputing info calls on acct# bill#q99121 tissc ref#m999
393712	10	apr.	Cust disputing info calls on acct# bill#q99151
393713	10	apr.	Cust has holiday house at and has had a temporary cable running across front lawn for last 2-3 years approx. Customer has tripped over cable and injured herself.cust does have a telephone service at this address so it probably belongs to other subscriber in area.
393717	10	apr.	Another cp cust disputing etc fee on acct#
393719	10	apr.	Susan hollis rng to question why being n charged for silent line, was told by consultant until the new white pages is printed she would no t be charged, explain charge she is happy, but no t happy to be told wld not py until white pages c ame out, also she sd she did not ask for msgbnk199, (but now happy to have it there). Ask if i cld log complaint on her behalf.jeanette 
393721	10	apr.	TIA level 1 complaint (03/992):cust rung ASTROSERVE via TIA said that his neighbour (pina) at 322 warrigal rd has confirmed with peter that serv number 9849 is also ringing at her house. Cust said that the neighbour had their own line checked out and it is giving the number 9849.cust said he is now very concerned with his privacy on the phone line. Cust said wants to know how this happened and wants it to be fixed. Cust said also wants to know if his number is connected to any other neighbour in the street.cust said he is concerned of the correctness of his phone bills.cust said wants to be contacted on this issue.
393722	10	apr.	Complainant (non auth rep) rang ASTROSERVE with complaint about ASTROCOMM staff allegedly refusing him info about his partners acct (see fleximax acct# ) due to privacy act. Complainant states he is a solicitor and claims that the privacy act in this case will not operate to prohibit the disclosure of the personal information, primarily because the information which is being sort (by him) is not personal info.complainant claims on 29/09/03 he recd overdue notice (in his partners name) advising service will be td if o/s amt ($53) was not pif. Complainant states he paid o/s amt but a few days later recd a further td notice (in his partners name) demanding another $53. Complainant claims when he rang ASTROCOMM to enquire whether he had paid twice he was refused information because of privacy act. Complainant also alleges when he requested to speak with consultants manager this was refused and when he stated he wanted to lodge a complaint this also was refused. Complainant wants to discuss these issues with cust rel mgr.
393724	10	apr.	Cust advised that not happy with paying mobile charges while there is a fault on the line which is not there fault for and outgoing calls made. Cust advised beleives there should be some sort of compensation. Cust advised that Tuesday is a good day to contact her
393726	10	apr.	TIA level 1 complaint. When he had cable installed he agreed and wanted monthly billing. When he called 09.10.03 to find out where his bill was at, he was told that he was on three monthly billing. Mr bob is on a pension and the amount quoted as the amount due is high for his income, mr bob wants to be able topay this bill coming at a rate that he can afford. Copied from fleximax: 09/10/03_ customer called. Queried why had not received bill. Has not yet been issued. Have explained the due date will accordingly be adjusted. Have advised customer of the prebill amount. Customer thinks may have some difficulty paying, so will call back when receives the bill. Have changed to monthly billing as customer was expecting monthly billing after putting the cable on the account.
393728	10	apr.	Astronet DSL user nam pegler and acct num 991029 customer called ASTROSERVE complaining about about ASTROCOMM astronet customer service, customer said that she called ASTROCOMM her DSL service from 1 phone number to another in the same premises and after checks she was advised no problem it can be done, customer was advised that it will be done 4/10/2003, customer said that she has been calling ASTROCOMM astronet since to ask why still not done and every tiome she is given different answer, customer today she was advised by a consultant that there is a problem with the computers and they do not know when, customer DSL service was disconnected from 02-96599554 and still not connected to. Customer not happy and she should have been advised that there is computer problem and it will be a delay transferring the service, customer said that she has a uni student that she doing an assigement and she can not do anything because there is no internet access, customer needs the matter investigated and contacted asap.
393730	10	apr.	Customer states that his business mobile is not listed in the white pages, unlike previous issues.
393731	10	apr.	Cusotmer had someone attend her premises on 2/10 to restore a noisy line, cusomter has two lines in her premises one ASTROCOMM one optitel, and the tech has accidently disconnected the opyus line. Cusomter had to get vodatel to come out and reconnect the line and customer was charged $99 to do this. Customer needs to be compensated the $99 as it was a ASTROCOMM fault.
393734	10	apr.	Customer claims a door knocker offered 24/7 capped calls to telsta mobiles on homeline plus and agreed to change plan customer then rang to confirm this and was told this was correct customer is not happy with this situation.
393736	10	apr.	Cust us unhappy about an incadent invonlving a ASTROCOMM linesmen working outside his premises a tree of the customers was run over. However the customer is more unhappy about the attitude/behaviour of the linesmen when they approached him.
393738	10	apr.	Cust called to advised that dangerous pit was reported a couple of weeks ago out the front of their business at 35 york rd. Cust advd tech has been out and put barracade around pit but has not permanently repaired pit. Cust needs this followed up as soon as possible. 
393740	10	apr.	Order 99311customer applied for new isdn service 24/7/03 - order was delayed for infrastructure upgrade and commit date given 15/8/03 commit date slip to 12/9/03 commit date slip again to 18/11/03 for installation of repeater and boosterdavid minitar has expressed disssatisfaction on this further delay and has asked for explanation why the installation of repeater/booster was not identified when order was first delay david is not prepared to wait a further 6 weeks for isdn connection
393742	10	apr.	Mrs bob wanting complaint lodged - a cable has been above ground for 4 years causing on going faults - hangs over fence near oberon uniting church in oberon street not far from mrs bobs premises about 3 houses away - contact mrs bob. Or home 
393743	10	apr.	Customer is disputing call diversion, handset rental & line connection charges
393745	10	apr.	Lois contacted ASTROSERVE as her change of number order had not gone through. Cust states the number was held until they could change over and the order was meant to go through but hasnt. Cust states the number is not working and need it for their business.
393747	10	apr.	Ken from the city of greater geelong council called to request a relocation of cable at 11 maud street, geelong, as the cable runs through a stormwater pit and is blocking the pit as debris is being caught on cable. Council are constantly having to clear this, and cable is at risk of being broken. 
393748	10	apr.	Recorded messages being received in middle of night
393749	10	apr.	Alternate contact number -. The customer advises that she had a fault on her line, and that a temporary cable was installed. However, the cable has not yet been buried, and she was expecting this to be completed by the end of September.
393750	10	apr.	Mr bobe has had intermittant service sisnce September - no service since 06/10/2003. Is priority customer. Linesman attend and with a couple of hours service is out again. Cust says has been told cable needs to be relaid.needs to know when to expect service to be fully fixed
393753	10	apr.	Account cust was charged $66 on q99175 - 9 issued on 08/04/03 in error from canc of mobile plan.was told she would not be charged. Notes in mica 02/06/03 state that the account will be credited $66.00 however this has not landed on fleximax have checked July/aug/sept bills.
393755	10	apr.	Letter dated 1/10/03 received from mr bob as office of chief of consumer sales indicating that he has received letter thanking him for ordering homeline feature. Cust claims did not request such product and is requesting it be withdrawn. Cust advised only called ASTROCOMM 990 on 10/9/03 to request cancellation of service number.
393756	10	apr.	Miss stirling is disputing charges relating to prior service # - has advised cancellation requested in November 02.
393760	10	apr.	Customer complaining about staff member, customer found staff member to be rude, have poor tone and manner and condesending in her attitude towards the customer. Customer requires a call back.
393761	10	apr.	Customer complaint of jointly own driveway breaking up over the gutter area into big pieces. Dangerous for vehicles driving over it. Mr and mrs bob44 want to share in repair costs as land is jointly owned by them and ASTROCOMM.
393762	10	apr.	Cust is requesting extra time to clear debt yet has been denied by credit management. Cust not happy with credit policy or position
393766	10	apr.	Mrs bobell rang fr m/shop to advise does not want single bill; prev requested 2/7 at m/shop rockingham via team leader leah. Not done. Cust never requested single bill was outbounded to & only requested cable to be put on home a/c. Does not want this to happen anymore. Needs seperate acs for phone & mobile. Transferred cust to single bill for unlinking. Customer wants to lodge complaint.
393768	10	apr.	Cust rang ASTROSERVE with complaint about ongoing problems with radio phone. Cust claims he had new system fitted in June 03 but has experienced constant problems ever since. Cust claims service went down on 11/08/03 and though ASTROCOMM supplied him with satellite phone it was not satisfactory as he had great difficulty making outgoing calls and could not receive calls unless answered within the first ring. Cust further claims voice service restored on 09/09/03 but internet still not working. Cust upset and states the old system worked fairly well but new system continues to cause problems. Bobt concerned about potentially dangerous situation if he isnt able to ring out. He also states he and his family live on isolated property with snakes etc; he has a young baby; has no mobile phone and needs to be sure service is stable. He also states though voice has been restored he cant use internet as yet (telnet). Cust wants to discuss these issues with cust rel mgr.
393771	10	apr.	Ms madden wanted to call yellow pages from the phone box on 6 shephers hill rd,st marys id 99716x2 on 99. She was running late for a medical appointment and was unable to locate medical practice. The phone box did not have the access level available to call yellow pages. Ms boben is a lawyer and found this siuation has caused her much frustration and is disgusting on the part of ASTROCOMM. She advised she will be contacting the arbiter also and will be suing ASTROCOMM. She wishes to be re-contacted to discuss this further.
393772	10	apr.	Customer was told she would be on homeline advance and get 15 calls to rockingham instead of wide area calls also she would get $9.35 discount as being on a healthcard by c999 david d costa customer wants his followed up asap as not very happy
393774	10	apr.	Customer has been referred to ASTROSERVE re cust concerns with unable to dial out on his service 9578 since today. Cust states the reason for the fault stems from cust request to ASTROCOMM to change his number from 9478 to 9578 stating change was confd effective 9/10 and eversince cust is unable to dial out any one except ASTROCOMM. Cust refers to his report to ASTROCOMM re the fault and advise to cust of cable being corroded and lines would call out by cob 10/10 to address cust fault. Cust states the line cannot be corroded if cust can call ASTROCOMM asking ASTROCOMM to address the service now.
393775	10	apr.	TIA level 1 complaintre: fnn 254 - continual faults mrs bob claims to experience continual drops out whilst attempting to connect to her isp (tpg). The most recent report was attended by ASTROCOMM last week and the technician conducted a molds test however mrs bob is concerned that he did not find anything.
393776	10	apr.	1 bold other, 1 bold name sunshine coast dir 2003 customer says rep advised no charges to apply for 2003 directory
393778	10	apr.	Ms maree magers alleges she received a notice to pay $387.70 and she is dissatisfied as she claims she never received any bills from ASTROCOMM associated with account number. She claims the account belongs to her husband, mr bob magers, and claims she is not liable to pay the debt. She claims she has made several requests for itemised bills to hargrove without being able to resole the matter.
393779	10	apr.	Mr bobrts called to complaint that he has not had a working telephone service for over a week, and claims he is not being assisted by ASTROCOMM. Mr bob service has a priority listing, and he has a disability type telephone. Mr bob advised that they can receive calls, but cannot make any outgoing calls at all. Mr bob has taken his telephone next door and can make outgoing calls. Faults order number s992951 states that it is the customers equipment at fault, have organised via disability services to issue the new q000 handset to his local post office (ref:9952). Mr bob does not believe it is his handset.
393780	10	apr.	S99691 and s99961 refer.cust has had ongoing problems with line since 11/8/2003.cust says contractors have attended 3 times to work on line and line is still faulty,cust believes ASTROCOMM should be made aware of this situation.cust also not happy that the current fault s99691 has been refused a fasttrack in view of the recent history on this line.
393783	10	apr.	Cust wants overhead wire raised as it has been repeatedly torn down by passing trucks
393784	10	apr.	3rd problem and been advised going to be cable upgrade
393785	10	apr.	Cust complaint re communic8 prepaid home service stating that after making a call today, that went for approx 7 seconds, he was advised there was a balance left on his acct of over $19. Cust states the next time an attempt was made to make an outgoing call, there was a nil balance. Cust advised he has lost credit previously in this manner and believes he has identified a major problem. He seeks reimbursment for the credit lost today, plus a further 4 mnths line rental rebate. He also seeks $50 credit for the inconvenience caused. Cust advised if the matter is not resolved to his satisfaction, he intends to raise the matter with the TIA.
393787	10	apr.	Customer needs to have default listing be removed
393791	10	apr.	John saunders advised that he had applied for the deal where free installation for second additional plus 50% line rental discount on second line every month for 12 months. Advised that he applied for the second line before the cut off date and when the service rep came to install last week his primary has been off since then. Sales have cancelled that order and advised deal not applicable however customer advised that he wanted to still get the second line at that rate - at no stage did he advise to cancel the order.
393793	10	apr.	Cust concerned on delay on refund cheque. Cust claims to have contacted on two separate occassions and still no results. Acct #.
393797	10	apr.	Alt cn martin pike /customers partner.cust says service connected jan 02. Cust was given temporary lead in. Runs off balcony.along shed & cable runs along ground.cust was told ASTROCOMM would be back to put cable underground.cust is still waiting for job to be done. Advised cust i would record as a complaint & a complaints manager will contact her
393800	10	apr.	Mrs bobchuer advised that she is still waiting to have her underground cable cut repaired. She advised that she needs this repaired as she is waitng to have some elitric services done and needs this cable repaired. Customer also advised that she was not told about a possiable fee for service.
393801	10	apr.	Customer has contacted ASTROCOMM armidale and is not happy with the DSL on one of their sites ( armidale)
393802	10	apr.	(this is a portion of an email sent by customer - the rest of the email is to do with a consultant. I have provided coaching on this. S ee below details for complaint.since commenceing with astronet, i have hadan enourmous amount of problems with the modem (alcatel 530) dropping out ofsync. This has resulted in many hours on the phone (on hold) talking withyour technicians who have been trying to find the fault. Eventually i hadescalated the issue, having had enough. This resulted in 2 weeks ago, yourtechnician came to the house to test the line, 3 hours later, he told me mymachine needed re-building (he commented that all computers needed thisevery 3 months) and that was the reason that it was falling out of sync.having just had the m/c re-built only 2 months earleir, this did not standwith me, but he had deleted files from my computer without my authority andnot only that, left me with no internet either. Due to work commitments i was only able to get this resolved last week andmy technician spotted what was wrong straight away, ASTROCOMM had not set thenetwork settings correctly and i immidaty gained access.the down side is 1 hours work of $155 and up to 30 hours of my time in thelast 3 months, needless to say the missed opportunities as i was booked fora conference call the evening your technician came and as such, was veryembarasing to say that i could not refer to their presentation via theinternet when this is my business.i appriciate what you have done for me in the past but consider this needsto go to the top now. I am out of pocket by some $4000 based on what i havehad to pay and also my loss of time and i will be taking this matter furthertelling the whole story.in this regard, i would appriciate if you could forward this or tell me whoi should contact to minimise any legal correspondance that i will incurrshould i need to take it this far.kind regardspaul budgeon
393804	10	apr.	Bernard rang to enquire when pit is going to be replaced. Reported on pseudo 9921999/9.barricade put around pit & was advised job would be done within 2 weeks.needs pit replaced as it is preventing landscape work from being completed copied notes from splus 19 sep 0:24 by n.surname49town c995 bernia advised there is a pit just out his front yard that has tree and plants roots going through it that have destroyed it, bernie advised that it hasnt affected services as yet but by the looks of it will do soon, also bernie is planning on pulling up the garden shortly and this pit will come up with the tree roots soon. Advised bernie commit date and gave pseudo number.19 sep 200995:52 by rai damage 3pit needs replacing inside cust pavised bernard i would record a complaint & a complaints manager will follow up & contact him
393808	10	apr.	Cust has requested for credit from deceased estate to be transferred into acct. 
393811	10	apr.	Cust disputing late payment fee and the concept behind this. Customer believes there should be systems in place to recognise and reward customers that have previously done the right thinng by the company.
393813	10	apr.	Caller advised large tree fell over and has since removed now customer is trying to restore garden and wall but there is a ugc exposed and cust does not want to damage the cable when using bobcat. Cable sticking out of ground but not dangerous but needs to be re- buried. Was wrapped around tree root.
393814	10	apr.	Approx 1 week ago, customer has been unable to send or receive e-mail through his email client [outlook express] however webmail does work successfully. Speaking to tech support on numerous occasions he has been informed it is an issue on astronets end and a problem with the mail server. Customer has had outlook express configured to leave email on the server, when he logged in to check using webmail these emails cannot be located, ie. In the inbox. This started almost a week ago and the customer needs to access these email urgently. Customer wanted this concern escalated and followed up.customer wants to know when this will be fixed and when he will be able to receive these emails as his business depends on these emails and the business they generating.
393815	10	apr.	Customer is on isdn. He was conected on 1/7/03 he was on isdn home and was not made aware of the launch of isdn astronet on July 28. He discovered this on a billing enquiry on his last bill dated 11/9. He has since changed to isdn astronet but needs some compensation for charges incurred between 29/7 and 11/9
393816	10	apr.	Re: order number 99464 for the conversion of pstn lines to isdn. Order can not be completed and needs to be withdrawn as isdn is not available. Brett lukey from teletronics pty ltd (cp ) advised that the customer will not be happy with this. Ashley had gone to sales to apply for astronet and was advised he should go for isdn service and was advised it was available. He downloads large amounts of information over the internet and finds the pstn line not fast enough. He advised customer is in perth metro and can not understand why isdn is not available.
393818	10	apr.	Rcvd red flag. Cable, email address:ngix891: account 9993:i have no astronet service.i apid for it & it was installed on Saturday 4/10 and its never worked
393820	10	apr.	Account - 9915contact numbers - or customer wants to go back to old email address. Explained that once username cancelled no longer available. Also unable add subuser - ongoing issue for week now. Explained current issue regarding adding subusers should have been solved but not working for customer. Cust very frustrated as unresolved and wants take matter higher.
393821	10	apr.	Stan called from mobile shop (la18) to request cancellation of contract due to multiple equipment failure.
393822	10	apr.	Cust requesting credit 
393823	10	apr.	Mr bobes objected to the tome of the call from outbound consultant, in request for promise to pay on his current account and advise of the possible disconnection of service if not paid by the due date.
393826	10	apr.	Cust wants to know who auth advt to be billed to them
393827	10	apr.	TIA level 2customer claiming she has been billed for a directory listing which she believes is not her responsibility. She had discovered that the listing relates to a bold listing for the tumut shire council
393828	10	apr.	Cust has service connected on 26.09.03 meant to come back to finish on the 29.09.03 but no one came cust has a bottle covering her cables.
393829	10	apr.	Cust upset with the level of mobile coverage available in his area, advising of constant problems woth dropouts. He states he has requested feedback on this issue previously but never got a response. He requessted a formal complaint be registered regarding the quality of the service.
393832	10	apr.	Customer is disputing that a quick call service had been attached to 9749 up until the 14/08/2003. The customer states that this product was not requested, yet is was provisioned to the account on the 06/10/1999. The customer is using this line for data calls, therefore is connnected for long periods of time. The customer states that they would not consciously have this product provisioned given the usage of the line.customer is seeking a rebate for the calls that have been made with the quickcall product attached.
393833	10	apr.	Astronet acc number 9997. Cust was put through by tech support in relation to the speed her computer is running at and the excess usage that she has recieved on her acc. Cust said that her computer has been running extremely so and is not happy with the astronet service. Have looked at tech support notes that confirm her complaint and are saying that her computer speed in 2.4k/b at the moment. Cust believes that her astronet speed should be much faster and that it is a inferior service she is being provided with. Also, in regards to the speed complaint, ms bob is also disputing the excess usage on her August 03 acc saying that it is impossible for herself to download and upload over 4555.74mb in a month when her computer is running at its current speed - she wouldnt be able to use it for days if that amount of data was being downloaded. Tech support also stated before she was transfered that the amount of downloads should be question due to the speed of her computer. Excess usage was also incurred for the month of July (ms smithson paid it although was not happy) and computer was running at the same speed as it is now. Sally lowe 
393835	10	apr.	Customer is claiming that their request for service cancellation was not actioned and cust requires charges to be backdated.
393841	10	apr.	Cust rang as he wants to be compensated for the amount that he paid for a computer tech to go and fix his pc as he claism that ASTROCOMM should be held accountable for as we were the ones that made the mistake with the installation pls read prev notes.cust pcs were networked and this is why there were problems i did ask the cust if he read the terms and condit and he said that there were to many pages i explained that it is his responsibility to read through lod comp as cst req jass sanders 
393842	10	apr.	Customer raises issue with within the gisborne area about mobile coverage, customer advises coverage is poor with 5/6 km around his address. Customer needs to be contacted to dicuss.
393843	10	apr.	Fleximax account , astronet username alibarbob@astronet.com mr bob main problem is that he is still unable to get DSL at his premises, although he has emailed several times he has only received the standard reply. There are previous notes on his account that he previously req DSL and was told why he could not have the service. He has also registered his interest in the service online. Mr bober has been offered isdn, but feels that he should be receiving the $120 astronet discount off his installation as it is not his fault he cannot have DSL and he would prefer DSL anyway, and will only take isdn as a last resort. Mr bober needs ASTROCOMM to upgrade his phone line so is able to get DSL. Mr bober has been having continuing problems with his dial up account with sending and receiving emails. This has been going on for several weeks, he has called tech support who keep assuring him that they are working on the problem. Although tech support were helpful they left him on hold for 20minutes while he looked at mr bob settings although mr bober had assured him that the problem was not with him but was a ASTROCOMM problem. Have rebated 1 months charges for cust - he was happy with this helen surname999
393845	10	apr.	Phillip has a ericsson q8i. It has been repaired 3 times and has now become faulty again. Phillip looking at what his options are in regards to the mobile repayment option.
393850	10	apr.	Customer never requested any extra listings in white pages and has been paying for this service for approx 4-5 years.
393851	10	apr.	Customer disputing directory charges - 2003 melbourne directory - light face capitals 1 x additional entry business 3 of 12 installments
